timestamp,elapsed_s,sent_bytes,sent_pkts,dropped,overlimits,backlog_bytes,backlog_pkts
2335.930,54.572,65031416,43044,436,112850,1171890,775
2336.030,54.672,65157078,43127,436,113060,1176432,778
2336.130,54.772,65282740,43210,436,113272,1182542,783
2336.230,54.872,65408402,43293,436,113482,1188598,787
2336.331,54.972,65532550,43375,436,113689,1191626,789
2336.431,55.072,65658212,43458,436,113899,1196168,792
2336.531,55.172,65783928,43542,436,114112,1203684,796
2336.631,55.272,65908076,43624,436,114320,1206766,799
2336.731,55.373,66033738,43707,436,114531,1214336,804
2336.831,55.473,66157886,43789,436,114738,1218878,807
2336.931,55.573,66283548,43872,436,114948,1223420,810
2337.031,55.673,66409264,43956,436,115159,1224880,810
2337.131,55.773,66536440,44040,436,115373,1229476,814
2337.232,55.873,66660588,44122,436,115580,1234018,817
2337.332,55.973,66784736,44204,436,115788,1238560,820
2337.432,56.073,66908884,44286,436,115995,1243102,823
2337.532,56.174,67036114,44371,436,116209,1246076,824
2337.632,56.274,67160262,44453,436,116417,1249158,827
2337.732,56.374,67284410,44535,436,116624,1253700,830
2337.832,56.474,67410072,44618,436,116834,1256728,832
2337.932,56.574,67534220,44700,436,117041,1259756,834
2338.033,56.674,67659882,44783,436,117251,1265812,838
2338.133,56.774,67785598,44867,436,117463,1267272,838
2338.233,56.874,67909746,44949,436,117671,1270354,841
2338.333,56.975,68035408,45032,436,117880,1271868,842
2338.433,57.075,68161070,45115,436,118089,1273382,843
2338.533,57.175,68285218,45197,436,118297,1276410,845
2338.633,57.275,68410934,45281,436,118508,1279384,846
2338.733,57.375,68536596,45364,436,118719,1283980,850
2338.834,57.475,68660744,45446,436,118925,1283980,850
2338.934,57.575,68786406,45529,436,119135,1288522,853
2339.034,57.675,68912068,45612,436,119343,1287008,852
2339.134,57.776,69036216,45694,436,119550,1290036,854
2339.234,57.876,69161932,45778,436,119763,1291550,855
2339.334,57.976,69287594,45861,436,119972,1294578,857
2339.434,58.076,69411742,45943,436,120179,1296092,858
2339.534,58.176,69537404,46026,436,120387,1296092,858
2339.635,58.276,69663066,46109,436,120598,1300634,861
2339.735,58.376,69787268,46192,436,120807,1300634,861
2339.835,58.476,69912930,46275,436,121016,1300634,861
2339.935,58.577,70037078,46357,436,121223,1302148,862
2340.035,58.677,70162740,46440,436,121432,1305176,864
2340.135,58.777,70289916,46524,436,121642,1302148,862
2340.235,58.877,70414118,46607,436,121852,1303662,863
2340.335,58.977,70538266,46689,436,122059,1305176,864
2340.436,59.077,70663928,46772,436,122268,1305176,864
2340.536,59.177,70788076,46854,436,122475,1306690,865
2340.636,59.277,70915252,46938,436,122686,1306690,865
2340.736,59.378,71039400,47020,436,122892,1308204,866
2340.836,59.478,71165116,47104,436,123103,1306690,865
2340.936,59.578,71289264,47186,436,123311,1309718,867
2341.036,59.678,71414926,47269,436,123520,1309718,867
2341.136,59.778,71540588,47352,436,123729,1311232,868
2341.237,59.878,71664736,47434,436,123934,1309718,867
2341.337,59.978,71790452,47518,436,124146,1311232,868
