timestamp,elapsed_s,cwnd,ssthresh,rtt,rttvar,retrans,bytes_sent,bytes_acked,send_rate,unacked,snd_wnd
3876.114,0.000,,,,,,,,,,
3876.215,0.100,,,,,,,,,,
3876.315,0.201,,,,,,,,,,
3876.415,0.301,,,,,,,,,,
3876.515,0.401,,,,,,,,,,
3876.615,0.501,,,,,,,,,,
3876.715,0.601,,,,,,,,,,
3876.816,0.701,,,,,,,,,,
3876.916,0.802,,,,,,,,,,
3877.016,0.902,,,,,,,,,,
3877.116,1.002,,,,,,,,,,
3877.216,1.102,,,,,,,,,,
3877.317,1.203,,,,,,,,,,
3877.417,1.303,,,,,,,,,,
3877.517,1.403,,,,,,,,,,
3877.617,1.503,,,,,,,,,,
3877.717,1.603,,,,,,,,,,
3877.818,1.704,,,,,,,,,,
3877.918,1.804,,,,,,,,,,
3878.018,1.904,,,,,,,,,,
3878.118,2.004,,,,,,,,,,
3878.218,2.104,,,,,,,,,,
3878.319,2.204,,,,,,,,,,
3878.419,2.305,10,42230,100.52,50.26,,14480,,1.2Mbps,10,
3878.519,2.405,20,42230,104.984,7.586,,43440,14480,2.2Mbps,20,
3878.619,2.505,40,42230,107.187,4.195,,101360,43440,4.3Mbps,40,
3878.719,2.605,63,42230,110.164,3.563,,167968,76744,6.6Mbps,63,
3878.819,2.705,102,42230,111.271,3.092,,280912,133216,10.6Mbps,102,
3878.919,2.805,125,122,111.411,2.068,,430056,249056,13.0Mbps,125,
3879.019,2.905,129,122,150.641,0.605,,554584,367792,9.9Mbps,129,
3879.120,3.005,133,122,152.776,0.716,,680560,487976,10.1Mbps,133,
3879.220,3.106,137,122,158.188,0.761,,805088,608160,10.0Mbps,136,
3879.320,3.206,141,122,161.865,0.826,,931064,726896,10.1Mbps,141,
3879.420,3.306,145,122,166.547,1.226,,1055592,845632,10.1Mbps,145,
3879.520,3.406,149,122,170.6,0.315,,1181568,965816,10.1Mbps,149,
3879.620,3.506,153,122,175.298,0.537,,1306096,1084552,10.1Mbps,153,
3879.720,3.606,158,122,180.175,0.545,,1433520,1204736,10.2Mbps,158,
3879.820,3.706,162,122,185.104,0.42,,1560944,1326368,10.1Mbps,162,
3879.921,3.806,166,122,190.176,1.72,,1684024,1443656,10.1Mbps,166,
3880.021,3.907,170,122,194.712,1.453,,1810000,1563840,10.1Mbps,170,
3880.121,4.007,174,122,199.995,1.638,,1937424,1685472,10.1Mbps,174,
3880.221,4.107,178,122,204.199,1.365,,2061952,1804208,10.1Mbps,178,
3880.321,4.207,182,122,208.68,0.756,,2187928,1924392,10.1Mbps,182,
3880.421,4.307,186,122,213.922,0.732,,2312456,2043128,10.1Mbps,186,
3880.521,4.407,191,122,217.823,0.296,,2438432,2161864,10.2Mbps,191,
3880.621,4.507,195,122,222.591,0.448,,2564408,2283496,10.1Mbps,194,
3880.722,4.607,199,122,228.504,1.119,,2691832,2403680,10.1Mbps,199,
3880.822,4.708,203,122,233.113,0.867,,2814912,2520968,10.1Mbps,203,
3880.922,4.808,207,122,238.166,1.12,,2940888,2641152,10.1Mbps,207,
3881.022,4.908,211,122,242.225,0.207,,3068312,2762784,10.1Mbps,211,
3881.122,5.008,215,122,247.531,1.661,,3192840,2881520,10.1Mbps,215,
3881.222,5.108,220,122,251.959,1.408,,3317368,3000256,10.1Mbps,219,
3881.322,5.208,224,122,256.592,0.341,,3444792,3121888,10.1Mbps,223,
3881.422,5.308,228,122,261.564,1.41,,3569320,3240624,10.1Mbps,227,
3881.523,5.408,232,122,266.539,1.75,,3696744,3360808,10.1Mbps,232,
3881.623,5.509,236,122,271.039,1.469,,3821272,3479544,10.1Mbps,236,
3881.723,5.609,240,122,275.574,1.536,,3944352,3598280,10.1Mbps,239,
3881.823,5.709,244,122,280.617,0.727,,4071776,3718464,10.1Mbps,244,
3881.923,5.809,248,122,285.479,1.168,,4196304,3838648,10.1Mbps,247,
3882.023,5.909,253,122,289.943,0.954,,4322280,3957384,10.1Mbps,252,
3882.123,6.009,257,122,295.005,0.845,,4448256,4077568,10.1Mbps,256,
3882.223,6.109,261,122,299.057,0.2,,4575680,4199200,10.1Mbps,260,
3882.324,6.209,265,122,304.697,1.369,,4700208,4317936,10.1Mbps,264,
3882.424,6.310,269,122,309.294,1.179,,4824736,4436672,10.1Mbps,268,
3882.524,6.410,273,122,314.384,0.909,,4953608,4558304,10.1Mbps,273,
3882.624,6.510,277,122,319.049,1.003,,5078136,4677040,10.1Mbps,277,
3882.724,6.610,282,122,323.593,1.349,,5204112,4795776,10.1Mbps,282,
3882.824,6.710,286,122,328.294,1.438,,5328640,4915960,10.1Mbps,285,
3882.924,6.810,290,122,332.84,0.454,,5456064,5036144,10.1Mbps,290,
3883.024,6.910,294,122,337.967,1.017,,5580592,5154880,10.1Mbps,294,
3883.125,7.010,298,122,342.588,0.709,,5708016,5276512,10.1Mbps,298,
3883.225,7.111,302,122,347.11,1.382,,5829648,5393800,10.1Mbps,301,
3883.325,7.211,306,122,352.512,1.345,,5958520,5515432,10.1Mbps,306,
3883.425,7.311,310,122,356.673,1.321,,6080152,5632720,10.1Mbps,309,
3883.525,7.411,315,122,362.231,0.763,,6209024,5754352,10.1Mbps,314,
3883.625,7.511,319,122,366.593,0.954,,6335000,5873088,10.1Mbps,319,
3883.725,7.611,323,122,371.504,0.817,,6460976,5994720,10.1Mbps,322,
3883.825,7.711,327,122,376.149,0.941,,6586952,6113456,10.1Mbps,327,
3883.926,7.811,331,122,380.537,0.667,,6711480,6232192,10.1Mbps,331,
3884.026,7.912,335,122,385.577,1.266,,6836008,6352376,10.1Mbps,334,
3884.126,8.012,339,122,389.826,0.333,,6963432,6472560,10.1Mbps,339,
3884.226,8.112,343,122,395.338,1.105,,7085064,6589848,10.1Mbps,342,
3884.326,8.212,348,122,399.947,1.26,,7215384,6711480,10.1Mbps,348,
3884.426,8.312,352,122,403.982,0.871,,7339912,6830216,10.1Mbps,352,
3884.526,8.412,356,122,409.526,1.349,,7467336,6951848,10.1Mbps,356,
3884.626,8.512,360,122,413.979,1.461,,7590416,7069136,10.1Mbps,360,
3884.727,8.612,364,122,418.773,0.564,,7714944,7189320,10.1Mbps,363,
3884.827,8.713,368,122,423.669,0.528,,7840920,7309504,10.1Mbps,367,
3884.927,8.813,372,122,428.469,0.498,,7966896,7428240,10.1Mbps,372,
3885.027,8.913,377,122,433.196,0.739,,8094320,7549872,10.1Mbps,376,
3885.127,9.013,381,122,438.71,1.119,,8221744,7670056,10.1Mbps,381,
3885.227,9.113,385,122,442.675,1.015,,8346272,7788792,10.1Mbps,385,
3885.327,9.213,389,122,446.814,0.212,,8470800,7908976,10.1Mbps,388,
3885.427,9.313,393,122,452.316,1.002,,8595328,8026264,10.1Mbps,393,
3885.528,9.413,397,122,456.492,0.795,,8722752,8147896,10.1Mbps,397,
3885.628,9.514,401,122,461.427,0.103,,8847280,8266632,10.1Mbps,401,
3885.728,9.614,406,122,466.943,0.934,,8974704,8388264,10.1Mbps,405,
3885.828,9.714,410,122,471.367,1.362,,9099232,8505552,10.1Mbps,410,
3885.928,9.814,414,122,475.954,0.67,,9226656,8627184,10.1Mbps,414,
3886.028,9.914,418,122,480.596,0.464,,9349736,8745920,10.1Mbps,417,
3886.128,10.014,422,122,485.441,0.436,,9474264,8864656,10.1Mbps,421,
3886.228,10.114,426,122,490.025,0.832,,9603136,8986288,10.1Mbps,426,
3886.329,10.214,430,122,495.638,1.33,,9727664,9105024,10.0Mbps,430,
3886.429,10.314,434,122,499.729,1.374,,9850744,9223760,10.1Mbps,433,
3886.529,10.415,439,122,504.718,0.641,,9978168,9343944,10.1Mbps,438,
3886.629,10.515,443,122,509.552,0.717,,10105592,9465576,10.1Mbps,442,
3886.729,10.615,447,122,513.769,1.078,,10230120,9584312,10.1Mbps,446,
3886.829,10.715,451,122,518.428,0.247,,10354648,9703048,10.1Mbps,450,
3886.929,10.815,455,122,523.993,1.05,,10480624,9821784,10.1Mbps,455,
3887.030,10.915,459,122,528.671,1.155,,10606600,9941968,10.1Mbps,459,
3887.130,11.015,463,122,534.07,0.432,,10732576,10062152,10.0Mbps,463,
3887.230,11.116,468,122,537.578,0.338,,10858552,10182336,10.1Mbps,467,
3887.330,11.216,472,122,542.355,0.47,,10983080,10301072,10.1Mbps,471,
3887.430,11.316,476,122,548.167,1.236,,11109056,10421256,10.1Mbps,475,
3887.530,11.416,480,122,553.771,1.836,,11236480,10541440,10.0Mbps,480,
3887.630,11.516,484,122,558.408,1.46,,11361008,10660176,10.0Mbps,484,
3887.730,11.616,488,122,563.173,0.27,,11485536,10780360,10.0Mbps,487,
3887.831,11.716,492,122,567.51,0.906,,11610064,10899096,10.0Mbps,491,
3887.931,11.817,496,122,572.462,1.409,,11734592,11017832,10.0Mbps,495,
3888.031,11.917,501,122,577.424,0.699,,11863464,11139464,10.1Mbps,500,
3888.131,12.017,505,122,581.588,1,,11987992,11258200,10.1Mbps,504,
3888.231,12.117,509,122,586.834,0.841,,12113968,11376936,10.0Mbps,509,
3888.331,12.217,513,122,590.411,0.421,,12238496,11497120,10.1Mbps,512,
3888.431,12.317,517,122,595.342,0.266,,12363024,11615856,10.1Mbps,516,
3888.531,12.417,521,122,600.054,0.496,,12487552,11734592,10.1Mbps,520,
3888.632,12.517,525,122,606.06,0.746,,12614976,11854776,10.0Mbps,525,
3888.732,12.617,529,122,610.081,0.907,,12742400,11976408,10.0Mbps,529,
3888.832,12.718,534,122,614.195,0.961,,12868376,12095144,10.1Mbps,534,
3888.932,12.818,538,122,618.756,0.31,,12992904,12213880,10.1Mbps,538,
3889.032,12.918,542,122,623.14,0.915,,13120328,12335512,10.1Mbps,542,
3889.132,13.018,546,122,628.512,1.469,,13244856,12454248,10.1Mbps,546,
3889.232,13.118,550,122,633.167,1.449,,13369384,12572984,10.1Mbps,550,
3889.332,13.218,556,122,638.029,0.59,,13498256,12694616,10.1Mbps,555,
3889.433,13.318,563,122,643.164,1.369,,13628576,12813352,10.1Mbps,563,
3889.533,13.419,571,122,648.152,0.44,,13757448,12932088,10.2Mbps,570,
3889.633,13.519,579,122,652.092,1.181,,13890664,13052272,10.3Mbps,579,
3889.733,13.619,589,122,657.346,0.642,,14025328,13172456,10.4Mbps,589,
3889.833,13.719,599,122,661.517,0.837,,14159992,13292640,10.5Mbps,599,
3889.933,13.819,609,122,667.423,1,,14293208,13411376,10.6Mbps,609,
3890.033,13.919,620,122,673.845,1.234,,14429320,13533008,10.7Mbps,619,
3890.134,14.019,631,122,681.314,1.105,,14565432,13651744,10.7Mbps,631,
3890.234,14.119,643,122,689.969,0.669,,14702992,13771928,10.8Mbps,643,
3890.334,14.220,655,122,699.539,2.014,,14839104,13890664,10.8Mbps,655,
3890.434,14.320,667,122,709.926,1.633,,14975216,14010848,10.9Mbps,666,
3890.534,14.420,680,122,720.123,2.144,,15114224,14131032,10.9Mbps,679,
3890.634,14.520,694,122,731.242,2.137,,15253232,14249768,11.0Mbps,693,
3890.734,14.620,708,122,742.511,1.985,,15393688,14368504,11.0Mbps,708,
3890.834,14.720,722,122,754.286,2.28,,15535592,14490136,11.1Mbps,722,
3890.935,14.820,735,122,768.023,1.843,,15674600,14610320,11.1Mbps,735,
3891.035,14.920,749,122,779.799,1.28,,15813608,14729056,11.1Mbps,749,
3891.135,15.021,763,122,791.864,2.048,,15952616,14847792,11.2Mbps,763,
3891.235,15.121,776,122,804.367,2.657,,16090176,14966528,11.2Mbps,776,
3891.335,15.221,790,122,817.402,2.93,,16230632,15086712,11.2Mbps,790,
3891.435,15.321,805,122,831.678,2.322,,16372536,15206896,11.2Mbps,805,
3891.535,15.421,822,122,846.236,2.802,,16515888,15327080,11.3Mbps,821,
3891.635,15.521,838,122,860.313,2.738,,16657792,15445816,11.3Mbps,837,
3891.736,15.621,855,122,874.836,2.725,,16805488,15567448,11.3Mbps,855,
3891.836,15.721,872,122,890.577,1.288,,16948840,15686184,11.3Mbps,872,
3891.936,15.822,888,122,905.083,1.287,,17092192,15806368,11.4Mbps,888,
3892.036,15.922,905,122,918.572,1.882,,17235544,15926552,11.4Mbps,904,
3892.136,16.022,921,122,931.894,2.603,,17377448,16043840,11.4Mbps,921,
3892.236,16.122,938,122,946.088,2.625,,17522248,16165472,11.5Mbps,937,
3892.336,16.222,954,122,960.653,2.756,,17665600,16284208,11.5Mbps,954,
3892.436,16.322,971,122,976.816,2.861,,17810400,16405840,11.5Mbps,970,
3892.537,16.422,987,122,993.025,3.155,,17953752,16524576,11.5Mbps,987,
3892.637,16.522,1004,122,1009.99,3.28,,18097104,16644760,11.5Mbps,1003,
3892.737,16.623,1020,122,1026.6,3.361,,18239008,16763496,11.5Mbps,1019,
3892.837,16.723,1037,122,1043.37,3.101,,18383808,16883680,11.5Mbps,1036,
3892.937,16.823,1055,122,1062,1.699,,18531504,17003864,11.5Mbps,1055,
3893.037,16.923,1076,122,1078.76,1.722,,18682096,17124048,11.6Mbps,1076,
3893.137,17.023,1096,122,1094.1,1.555,,18826896,17241336,11.6Mbps,1095,
3893.237,17.123,1117,122,1109.81,2.916,,18978936,17361520,11.7Mbps,1117,
3893.338,17.223,1137,122,1126.49,3.073,,19125184,17480256,11.7Mbps,1136,
3893.438,17.324,1158,122,1143.38,3.047,,19278672,17601888,11.7Mbps,1158,
3893.538,17.424,1179,122,1159.91,3.359,,19426368,17720624,11.8Mbps,1178,
3893.638,17.524,1199,122,1176.53,3.217,,19575512,17839360,11.8Mbps,1199,
3893.738,17.624,1220,122,1194,3.536,,19727552,17960992,11.8Mbps,1220,
3893.838,17.724,1241,122,1210.01,3.135,,19876696,18079728,11.9Mbps,1241,
3893.938,17.824,1261,122,1226.8,3.282,,20024392,18199912,11.9Mbps,1260,
3894.038,17.924,1282,122,1243.5,3.332,,20173536,18318648,11.9Mbps,1281,
3894.139,18.024,1298,910,1261.57,0.962,2,20322680,18431592,11.9Mbps,1304,
3894.239,18.125,1255,910,1262.1,0.006,21,20406664,18431592,11.5Mbps,1343,
3894.339,18.225,1210,910,1262.09,0.013,41,20490648,18431592,11.1Mbps,1381,
3894.439,18.325,1165,910,1262.52,0.635,61,20573184,18431592,10.7Mbps,1418,
3894.539,18.425,1120,910,1262.61,0.642,81,20657168,18431592,10.3Mbps,1456,
3894.639,18.525,1073,910,1262.57,0.631,102,20739704,18431592,9.8Mbps,1492,
3894.739,18.625,1028,910,1262.65,0.588,123,20825136,18431592,9.4Mbps,1530,
3894.839,18.725,983,910,1262.61,0.603,144,20909120,18431592,9.0Mbps,1567,
3894.940,18.825,937,910,1262.52,0.644,165,20991656,18431592,8.6Mbps,1603,
3895.040,18.926,900,910,1263.65,0.631,185,21087224,18431592,8.3Mbps,1649,
3895.140,19.026,880,910,1264.7,0.61,206,21205960,18431592,8.1Mbps,1710,
3895.240,19.126,859,910,1264.63,0.624,226,21324696,18431592,7.9Mbps,1772,
3895.340,19.226,839,910,1264.69,0.624,247,21444880,18431592,7.7Mbps,1834,
3895.440,19.326,910,910,1250.74,2.392,259,21686696,18525712,8.4Mbps,1924,
3895.540,19.426,910,910,1208.17,3.733,259,21805432,18738568,8.7Mbps,1859,
3895.641,19.526,910,910,1164.55,3.517,259,21924168,18947080,9.1Mbps,1797,
3895.741,19.626,910,910,1120.7,3.482,259,22045800,19165728,9.4Mbps,1730,
3895.841,19.727,910,910,1078.78,3.318,259,22163088,19374240,9.8Mbps,1667,
3895.941,19.827,910,910,1034.9,3.522,259,22284720,19598680,10.2Mbps,1596,
3896.041,19.927,910,910,1002.19,0.329,259,22404904,19781128,10.5Mbps,1553,
3896.141,20.027,910,910,1000.97,0.575,259,22523640,19940408,10.5Mbps,1525,
3896.241,20.127,910,910,1001.15,0.396,259,22643824,20091000,10.5Mbps,1504,
3896.341,20.227,910,910,1000.98,0.394,259,22762560,20235800,10.5Mbps,1486,
3896.442,20.327,910,910,1029.86,7.806,259,22882744,21190032,10.2Mbps,910,
3896.542,20.427,912,910,1101.38,1.595,259,23005824,21310216,9.6Mbps,912,
3896.642,20.528,915,910,1102.22,0.013,259,23128904,21428952,9.6Mbps,915,
3896.742,20.628,919,910,1101.8,0.323,259,23254880,21549136,9.7Mbps,919,
3896.842,20.728,923,910,1101.95,0.3,259,23380856,21669320,9.7Mbps,923,
3896.942,20.828,927,910,1101.79,0.333,259,23506832,21789504,9.7Mbps,927,
3897.042,20.928,932,910,1101.86,0.333,259,23632808,21908240,9.8Mbps,932,
3897.142,21.028,938,910,1101.55,0.459,259,23761680,22028424,9.9Mbps,938,
3897.243,21.128,944,910,1101.66,0.504,259,23889104,22147160,9.9Mbps,944,
3897.343,21.228,950,910,1101.72,0.528,259,24017976,22267344,10.0Mbps,950,
3897.443,21.329,957,910,1101.91,0.504,259,24148296,22387528,10.1Mbps,957,
3897.543,21.429,963,910,1104.91,0.015,259,24274272,22504816,10.1Mbps,963,
3897.643,21.529,970,910,1107.28,0.08,259,24403144,22623552,10.1Mbps,970,
3897.743,21.629,977,910,1110.74,0.377,259,24533464,22743736,10.2Mbps,977,
3897.843,21.729,984,910,1114.44,0.27,259,24662336,22862472,10.2Mbps,984,
3897.943,21.829,991,910,1119.04,0.588,259,24792656,22982656,10.3Mbps,991,
3898.044,21.929,998,910,1124.08,0.356,259,24924424,23104288,10.3Mbps,998,
3898.144,22.029,1006,910,1129.81,0.725,259,25053296,23221576,10.3Mbps,1006,
3898.244,22.130,1013,910,1136.39,1.371,259,25180720,23340312,10.3Mbps,1012,
3898.344,22.230,1020,910,1142.76,1.179,259,25311040,23460496,10.3Mbps,1019,
3898.444,22.330,1027,910,1149.55,1.465,259,25441360,23579232,10.3Mbps,1027,
3898.544,22.430,1034,910,1156.8,1.49,259,25571680,23700864,10.4Mbps,1033,
3898.644,22.530,1041,910,1161.79,0.926,259,25702000,23819600,10.4Mbps,1041,
3898.744,22.630,1048,910,1169.03,1.383,259,25829424,23938336,10.4Mbps,1047,
3898.845,22.730,1055,910,1176.78,1.398,259,25961192,24058520,10.4Mbps,1055,
3898.945,22.830,1062,910,1184.55,1.547,259,26092960,24180152,10.4Mbps,1062,
3899.045,22.931,1069,910,1192.27,1.198,259,26223280,24300336,10.4Mbps,1069,
3899.145,23.031,1076,910,1199.98,1.531,259,26350704,24417624,10.4Mbps,1076,
3899.245,23.131,1082,910,1208.32,1.233,259,26481024,24539256,10.4Mbps,1082,
3899.345,23.231,1089,910,1216.29,1.451,259,26608448,24656544,10.4Mbps,1089,
3899.445,23.331,1095,910,1223.26,1.698,259,26738768,24778176,10.4Mbps,1095,
3899.545,23.431,1101,910,1231.52,1.47,259,26866192,24898360,10.4Mbps,1100,
3899.646,23.531,1108,910,1238.99,1.367,259,26997960,25018544,10.4Mbps,1108,
3899.746,23.631,1114,910,1246.69,1.221,259,27123936,25137280,10.4Mbps,1113,
3899.846,23.732,1120,910,1254.87,1.625,259,27252808,25257464,10.3Mbps,1119,
3899.946,23.832,1121,787,1262.26,0.755,260,27374440,25357376,10.3Mbps,1133,
3900.046,23.932,1090,787,1262.71,0.6,267,27459872,25357376,10.0Mbps,1185,
3900.146,24.032,1058,787,1262.6,0.6,274,27543856,25357376,9.7Mbps,1236,
3900.246,24.132,1027,787,1262.73,0.59,280,27626392,25357376,9.4Mbps,1287,
3900.346,24.232,994,787,1262.6,0.603,288,27710376,25357376,9.1Mbps,1337,
3900.447,24.332,962,787,1262.65,0.644,295,27794360,25357376,8.8Mbps,1388,
3900.547,24.433,930,787,1262.58,0.642,302,27878344,25357376,8.5Mbps,1439,
3900.647,24.533,900,787,1262.71,0.614,308,27962328,25357376,8.3Mbps,1491,
3900.747,24.633,870,787,1262.57,0.63,313,28046312,25357376,8.0Mbps,1544,
3900.847,24.733,837,787,1262.66,0.648,321,28130296,25357376,7.7Mbps,1594,
3900.947,24.833,807,787,1262.69,0.641,326,28212832,25357376,7.4Mbps,1646,
3901.047,24.933,785,787,1262.65,0.644,332,28309848,25357376,7.2Mbps,1707,
3901.148,25.033,778,787,1262.64,0.652,339,28430032,25357376,7.1Mbps,1783,
3901.248,25.134,787,787,1244.08,2.896,342,28566144,25458736,7.3Mbps,1804,
3901.348,25.234,787,787,1200.5,3.616,342,28687776,25662904,7.6Mbps,1747,
3901.448,25.334,787,787,1157.73,3.582,342,28806512,25846800,7.9Mbps,1702,
3901.548,25.434,787,787,1114.64,3.678,342,28926696,26049520,8.2Mbps,1645,
3901.648,25.534,787,787,1072.1,3.666,342,29045432,26211696,8.5Mbps,1615,
3901.748,25.634,787,787,1029.08,3.65,342,29165616,26388352,8.9Mbps,1576,
3901.848,25.734,787,787,986.245,3.635,342,29284352,26576592,9.2Mbps,1528,
3901.949,25.834,787,787,942.902,3.706,342,29404536,26766280,9.7Mbps,1480,
3902.049,25.935,787,787,938.612,0.172,342,29524720,26879224,9.7Mbps,1485,
3902.149,26.035,787,787,943.702,6.512,342,29644904,28010112,9.7Mbps,787,
3902.249,26.135,788,787,953.777,0.568,342,29763640,28128848,9.6Mbps,787,
3902.349,26.235,790,787,953.68,0.492,342,29888168,28250480,9.6Mbps,789,
3902.449,26.335,792,787,953.664,0.469,342,30009800,28369216,9.6Mbps,791,
3902.549,26.435,795,787,953.561,0.347,342,30134328,28487952,9.7Mbps,795,
3902.649,26.535,798,787,953.694,0.514,342,30258856,28609584,9.7Mbps,797,
3902.750,26.635,801,787,953.699,0.491,342,30383384,28728320,9.7Mbps,801,
3902.850,26.736,804,787,953.714,0.534,342,30506464,28847056,9.8Mbps,804,
3902.950,26.836,807,787,953.523,0.362,342,30630992,28968688,9.8Mbps,806,
3903.050,26.936,811,787,953.493,0.299,342,30755520,29087424,9.9Mbps,810,
3903.150,27.036,815,787,952.199,0.265,342,30880048,29206160,9.9Mbps,814,
3903.250,27.136,819,787,954.203,0.423,342,31004576,29324896,9.9Mbps,818,
3903.350,27.236,823,787,956.515,0.633,342,31132000,29446528,10.0Mbps,822,
3903.451,27.336,827,787,959.451,0.665,342,31256528,29565264,10.0Mbps,826,
3903.551,27.437,831,787,962.742,0.337,342,31383952,29685448,10.0Mbps,831,
3903.651,27.537,835,787,965.564,0.774,342,31508480,29804184,10.0Mbps,835,
