timestamp,elapsed_s,cwnd,ssthresh,rtt,rttvar,retrans,bytes_sent,bytes_acked,send_rate,unacked,snd_wnd
2177.414,0.000,,,,,,,,,,
2177.514,0.100,,,,,,,,,,
2177.614,0.201,,,,,,,,,,
2177.714,0.301,,,,,,,,,,
2177.815,0.401,,,,,,,,,,
2177.915,0.501,,,,,,,,,,
2178.015,0.602,,,,,,,,,,
2178.115,0.702,,,,,,,,,,
2178.215,0.802,,,,,,,,,,
2178.316,0.902,,,,,,,,,,
2178.416,1.002,,,,,,,,,,
2178.516,1.103,,,,,,,,,,
2178.616,1.203,,,,,,,,,,
2178.717,1.303,,,,,,,,,,
2178.817,1.403,,,,,,,,,,
2178.917,1.504,,,,,,,,,,
2179.017,1.604,,,,,,,,,,
2179.117,1.704,,,,,,,,,,
2179.218,1.804,,,,,,,,,,
2179.318,1.904,,,,,,,,,,
2179.418,2.005,,,,,,,,,,
2179.518,2.105,,,,,,,,,,
2179.618,2.205,,,,,,,,,,
2179.719,2.305,10,42230,100.476,50.238,,14480,,1.2Mbps,10,
2179.819,2.405,20,42230,104.985,7.602,,43440,14480,2.2Mbps,20,
2179.919,2.506,40,42230,107.332,4.231,,101360,43440,4.3Mbps,40,
2180.019,2.606,63,42230,110.288,3.571,,167968,76744,6.6Mbps,63,
2180.119,2.706,102,42230,111.226,3.08,,280912,133216,10.6Mbps,102,
2180.219,2.806,125,122,111.415,2.067,,430056,249056,13.0Mbps,125,
2180.320,2.906,129,122,150.858,0.837,,556032,369240,9.9Mbps,129,
2180.420,3.006,133,122,152.793,0.731,,680560,487976,10.1Mbps,133,
2180.520,3.106,137,122,158.183,0.763,,805088,608160,10.0Mbps,136,
2180.620,3.206,141,122,161.867,0.841,,931064,726896,10.1Mbps,141,
2180.720,3.307,145,122,166.661,1.126,,1058488,848528,10.1Mbps,145,
2180.820,3.407,149,122,170.605,0.331,,1181568,965816,10.1Mbps,149,
2180.920,3.507,153,122,175.341,0.482,,1308992,1087448,10.1Mbps,153,
2181.020,3.607,158,122,180.186,0.492,,1436416,1207632,10.2Mbps,158,
2181.121,3.707,162,122,185.076,0.416,,1560944,1326368,10.1Mbps,162,
2181.221,3.807,166,122,190.328,1.574,,1686920,1446552,10.1Mbps,166,
2181.321,3.907,170,122,194.91,1.459,,1812896,1566736,10.1Mbps,170,
2181.421,4.007,174,122,199.989,1.655,,1937424,1685472,10.1Mbps,174,
2181.521,4.108,178,122,204.205,1.374,,2061952,1804208,10.1Mbps,178,
2181.621,4.208,182,122,208.652,0.745,,2187928,1924392,10.1Mbps,182,
2181.721,4.308,186,122,213.923,0.764,,2312456,2043128,10.1Mbps,186,
2181.821,4.408,191,122,218.172,0.876,,2441328,2164760,10.1Mbps,191,
2181.922,4.508,195,122,222.619,0.452,,2564408,2283496,10.1Mbps,194,
2182.022,4.608,199,122,228.531,1.057,,2691832,2403680,10.1Mbps,199,
2182.122,4.708,203,122,233.141,0.852,,2817808,2523864,10.1Mbps,203,
2182.222,4.808,207,122,237.986,0.978,,2943784,2644048,10.1Mbps,207,
2182.322,4.909,211,122,242.11,0.253,,3068312,2762784,10.1Mbps,211,
2182.422,5.009,215,122,247.523,1.454,,3194288,2882968,10.1Mbps,215,
2182.522,5.109,220,122,252.147,1.338,,3320264,3003152,10.1Mbps,219,
2182.622,5.209,224,122,256.603,0.343,,3444792,3121888,10.1Mbps,223,
2182.723,5.309,228,122,261.562,1.397,,3569320,3240624,10.1Mbps,227,
2182.823,5.409,232,122,266.696,1.622,,3698192,3362256,10.1Mbps,232,
2182.923,5.509,236,122,271.214,1.469,,3824168,3482440,10.1Mbps,236,
2183.023,5.610,240,122,275.878,1.62,,3948696,3601176,10.1Mbps,240,
2183.123,5.710,244,122,280.765,0.653,,4074672,3721360,10.1Mbps,244,
2183.223,5.810,249,122,285.786,1.274,,4202096,3841544,10.1Mbps,249,
2183.323,5.910,253,122,290.038,0.878,,4325176,3960280,10.1Mbps,252,
2183.424,6.010,257,122,295.38,1.362,,4451152,4080464,10.1Mbps,256,
2183.524,6.110,261,122,299.086,0.207,,4575680,4199200,10.1Mbps,260,
2183.624,6.210,265,122,304.751,1.146,,4703104,4319384,10.1Mbps,265,
2183.724,6.311,269,122,309.386,1.081,,4827632,4439568,10.1Mbps,268,
2183.824,6.411,273,122,314.358,0.917,,4953608,4558304,10.1Mbps,273,
2183.924,6.511,277,122,319.035,0.986,,5078136,4677040,10.1Mbps,277,
2184.024,6.611,282,122,323.715,1.258,,5207008,4798672,10.1Mbps,282,
2184.125,6.711,286,122,328.445,1.367,,5331536,4918856,10.1Mbps,285,
2184.225,6.811,290,122,332.856,0.446,,5456064,5036144,10.1Mbps,290,
2184.325,6.911,294,122,338.121,1.034,,5583488,5157776,10.1Mbps,294,
2184.425,7.011,298,122,342.593,0.712,,5708016,5276512,10.1Mbps,298,
2184.525,7.112,302,122,347.336,1.475,,5832544,5396696,10.1Mbps,301,
2184.625,7.212,306,122,352.478,1.34,,5958520,5515432,10.1Mbps,306,
2184.725,7.312,311,122,356.759,1.408,,6085944,5635616,10.1Mbps,311,
2184.825,7.412,315,122,362.174,0.906,,6211920,5757248,10.1Mbps,314,
2184.925,7.512,319,122,366.473,0.863,,6337896,5875984,10.1Mbps,319,
2185.026,7.612,323,122,371.348,0.823,,6460976,5994720,10.1Mbps,322,
2185.126,7.712,327,122,376.165,0.964,,6586952,6113456,10.1Mbps,327,
2185.226,7.812,331,122,380.626,0.757,,6714376,6235088,10.1Mbps,331,
2185.326,7.913,335,122,385.64,1.125,,6838904,6355272,10.1Mbps,334,
2185.426,8.013,340,122,389.857,0.273,,6966328,6475456,10.1Mbps,339,
2185.526,8.113,344,122,395.408,1.014,,7090856,6592744,10.1Mbps,344,
2185.626,8.213,348,122,400.245,0.925,,7215384,6711480,10.1Mbps,348,
2185.727,8.313,352,122,404.049,0.801,,7342808,6833112,10.1Mbps,352,
2185.827,8.413,356,122,409.473,1.38,,7467336,6951848,10.1Mbps,356,
2185.927,8.513,360,122,414.139,1.459,,7593312,7072032,10.1Mbps,360,
2186.027,8.613,364,122,418.826,0.921,,7716392,7190768,10.1Mbps,363,
2186.127,8.714,368,122,423.645,0.448,,7843816,7312400,10.1Mbps,367,
2186.227,8.814,373,122,428.471,0.487,,7969792,7431136,10.1Mbps,372,
2186.327,8.914,377,122,433.198,0.743,,8094320,7549872,10.1Mbps,376,
2186.427,9.014,381,122,438.83,0.952,,8223192,7671504,10.1Mbps,381,
2186.528,9.114,385,122,442.325,0.794,,8346272,7790240,10.1Mbps,384,
2186.628,9.214,389,122,446.879,0.214,,8470800,7908976,10.1Mbps,388,
2186.728,9.314,393,122,452.406,0.887,,8598224,8029160,10.1Mbps,393,
2186.828,9.414,397,122,456.527,0.785,,8722752,8147896,10.1Mbps,397,
2186.928,9.515,10,42230,492.383,246.191,,8850176,8269528,237.2Kbps,401,
2187.028,9.615,10,42230,492.383,246.191,,8974704,8388264,237.2Kbps,405,
2187.128,9.715,10,42230,492.383,246.191,,9102128,8508448,237.2Kbps,410,
2187.228,9.815,10,42230,492.383,246.191,,9226656,8627184,237.2Kbps,414,
2187.329,9.915,10,42230,492.383,246.191,,9352632,8748816,237.2Kbps,417,
2187.429,10.015,10,42230,492.383,246.191,,14600,8867552,237.2Kbps,10,
2187.529,10.115,10,42230,492.383,246.191,,14600,8986288,237.2Kbps,10,
2187.629,10.216,10,42230,492.383,246.191,,14600,9107920,237.2Kbps,10,
2187.729,10.316,10,42230,492.383,246.191,,14600,9226656,237.2Kbps,10,
2187.829,10.416,10,42230,492.383,246.191,,14600,9346840,237.2Kbps,10,
2187.929,10.516,10,42230,492.383,246.191,,14600,9456888,237.2Kbps,10,
2188.030,10.616,10,42230,492.383,246.191,,14600,9569832,237.2Kbps,10,
2188.130,10.716,10,42230,492.383,246.191,,14600,9691464,237.2Kbps,10,
2188.230,10.816,10,42230,492.383,246.191,,14600,9810200,237.2Kbps,10,
2188.330,10.916,10,42230,492.383,246.191,,14600,9930384,237.2Kbps,10,
2188.430,11.017,10,42230,492.383,246.191,,14600,10050568,237.2Kbps,10,
2188.530,11.117,10,42230,492.383,246.191,,14600,10170752,237.2Kbps,10,
2188.630,11.217,10,42230,492.383,246.191,,14600,10289488,237.2Kbps,10,
2188.730,11.317,10,42230,492.383,246.191,,14600,10409672,237.2Kbps,10,
2188.830,11.417,10,42230,492.383,246.191,,14600,10529856,237.2Kbps,10,
2188.931,11.517,1,7,492.383,246.191,1,16060,10648592,23.7Kbps,10,
2189.031,11.617,1,7,492.383,246.191,1,16060,10768776,23.7Kbps,10,
2189.131,11.717,1,7,492.383,246.191,1,16060,10887512,23.7Kbps,10,
2189.231,11.817,1,7,492.383,246.191,1,16060,11006248,23.7Kbps,10,
2189.331,11.918,1,7,492.383,246.191,1,16060,11127880,23.7Kbps,10,
2189.431,12.018,1,7,492.383,246.191,1,16060,11246616,23.7Kbps,10,
2189.531,12.118,1,7,492.383,246.191,1,16060,11363904,23.7Kbps,10,
2189.632,12.218,1,7,492.383,246.191,1,16060,11485536,23.7Kbps,10,
2189.732,12.318,1,7,492.383,246.191,1,16060,11604272,23.7Kbps,10,
2189.832,12.418,1,7,492.383,246.191,1,16060,11723008,23.7Kbps,10,
2189.932,12.518,1,7,492.383,246.191,1,16060,11844640,23.7Kbps,10,
2190.032,12.618,1,7,492.383,246.191,1,16060,11963376,23.7Kbps,10,
2190.132,12.719,1,7,492.383,246.191,1,16060,12083560,23.7Kbps,10,
2190.232,12.819,1,7,492.383,246.191,1,16060,12202296,23.7Kbps,10,
2190.332,12.919,1,7,492.383,246.191,1,16060,12321032,23.7Kbps,10,
2190.432,13.019,1,7,492.383,246.191,1,16060,12442664,23.7Kbps,10,
2190.533,13.119,1,7,492.383,246.191,1,16060,12561400,23.7Kbps,10,
2190.633,13.219,1,7,492.383,246.191,1,16060,12683032,23.7Kbps,10,
2190.733,13.319,1,7,492.383,246.191,1,16060,12800320,23.7Kbps,10,
2190.833,13.419,1,7,492.383,246.191,1,16060,12920504,23.7Kbps,10,
2190.933,13.520,1,7,492.383,246.191,1,16060,13040688,23.7Kbps,10,
2191.033,13.620,1,7,492.383,246.191,1,16060,13160872,23.7Kbps,10,
2191.133,13.720,1,7,492.383,246.191,1,16060,13281056,23.7Kbps,10,
2191.234,13.820,1,7,492.383,246.191,1,16060,13399792,23.7Kbps,10,
2191.334,13.920,1,7,492.383,246.191,1,16060,13519976,23.7Kbps,10,
2191.434,14.020,1,7,492.383,246.191,1,16060,13640160,23.7Kbps,10,
2191.534,14.120,1,7,492.383,246.191,1,16060,13760344,23.7Kbps,10,
2191.634,14.221,1,7,492.383,246.191,1,16060,13879080,23.7Kbps,10,
2191.734,14.321,1,7,492.383,246.191,1,16060,13999264,23.7Kbps,10,
2191.834,14.421,1,7,492.383,246.191,1,16060,14116552,23.7Kbps,10,
2191.934,14.521,1,7,492.383,246.191,1,16060,14236736,23.7Kbps,10,
2192.035,14.621,1,7,492.383,246.191,2,17520,14356920,23.7Kbps,10,
2192.135,14.721,1,7,492.383,246.191,2,17520,14477104,23.7Kbps,10,
2192.235,14.821,1,7,492.383,246.191,2,17520,14595840,23.7Kbps,10,
2192.335,14.921,1,7,492.383,246.191,2,17520,14716024,23.7Kbps,10,
2192.435,15.022,1,7,492.383,246.191,2,17520,14836208,23.7Kbps,10,
2192.535,15.122,1,7,492.383,246.191,2,17520,14956392,23.7Kbps,10,
2192.635,15.222,1,7,492.383,246.191,2,17520,15075128,23.7Kbps,10,
2192.735,15.322,1,7,492.383,246.191,2,17520,15196760,23.7Kbps,10,
2192.836,15.422,1,7,492.383,246.191,2,17520,15315496,23.7Kbps,10,
2192.936,15.522,1,7,492.383,246.191,2,17520,15434232,23.7Kbps,10,
2193.036,15.622,1,7,492.383,246.191,2,17520,15552968,23.7Kbps,10,
2193.136,15.722,1,7,492.383,246.191,2,17520,15673152,23.7Kbps,10,
2193.236,15.823,1,7,492.383,246.191,2,17520,15793336,23.7Kbps,10,
2193.336,15.923,1,7,492.383,246.191,2,17520,15912072,23.7Kbps,10,
2193.436,16.023,1,7,492.383,246.191,2,17520,16032256,23.7Kbps,10,
2193.536,16.123,1,7,492.383,246.191,2,17520,16150992,23.7Kbps,10,
2193.637,16.223,1,7,492.383,246.191,2,17520,16269728,23.7Kbps,10,
2193.737,16.323,1,7,492.383,246.191,2,17520,16389912,23.7Kbps,10,
2193.837,16.423,1,7,492.383,246.191,2,17520,16508648,23.7Kbps,10,
2193.937,16.523,1,7,492.383,246.191,2,17520,16630280,23.7Kbps,10,
2194.037,16.624,1,7,492.383,246.191,2,17520,16749016,23.7Kbps,10,
2194.137,16.724,1,7,492.383,246.191,2,17520,16867752,23.7Kbps,10,
2194.237,16.824,1,7,492.383,246.191,2,17520,16989384,23.7Kbps,10,
2194.337,16.924,1,7,492.383,246.191,2,17520,17109568,23.7Kbps,10,
2194.438,17.024,1,7,492.383,246.191,2,17520,17228304,23.7Kbps,10,
2194.538,17.124,1,7,492.383,246.191,2,17520,17347040,23.7Kbps,10,
2194.638,17.224,1,7,492.383,246.191,2,17520,17465776,23.7Kbps,10,
2194.738,17.324,1,7,492.383,246.191,2,17520,17587408,23.7Kbps,10,
2194.838,17.425,1,7,492.383,246.191,2,17520,17706144,23.7Kbps,10,
2194.938,17.525,1,7,492.383,246.191,2,17520,17826328,23.7Kbps,10,
2195.038,17.625,1,7,492.383,246.191,2,17520,17945064,23.7Kbps,10,
2195.138,17.725,1,7,492.383,246.191,2,17520,18066696,23.7Kbps,10,
2195.239,17.825,1,7,492.383,246.191,2,17520,18185432,23.7Kbps,10,
2195.339,17.925,1,7,492.383,246.191,2,17520,18304168,23.7Kbps,10,
2195.439,18.025,1,7,492.383,246.191,2,17520,18412768,23.7Kbps,10,
2195.539,18.125,1,7,492.383,246.191,2,17520,18412768,23.7Kbps,10,
2195.639,18.226,1,7,492.383,246.191,2,17520,18412768,23.7Kbps,10,
2195.739,18.326,1,7,492.383,246.191,2,17520,18412768,23.7Kbps,10,
2195.839,18.426,1,7,492.383,246.191,2,17520,18412768,23.7Kbps,10,
2195.939,18.526,1,7,492.383,246.191,2,17520,18412768,23.7Kbps,10,
2196.040,18.626,1,7,492.383,246.191,2,17520,18412768,23.7Kbps,10,
2196.140,18.726,1,7,492.383,246.191,2,17520,18412768,23.7Kbps,10,
2196.240,18.826,1,7,492.383,246.191,2,17520,18412768,23.7Kbps,10,
2196.340,18.926,1,7,492.383,246.191,2,17520,18412768,23.7Kbps,10,
2196.440,19.027,1,7,492.383,246.191,2,17520,18412768,23.7Kbps,10,
2196.540,19.127,1,7,492.383,246.191,2,17520,18412768,23.7Kbps,10,
2196.640,19.227,1,7,492.383,246.191,2,17520,18412768,23.7Kbps,10,
2196.740,19.327,1,7,492.383,246.191,2,17520,18525712,23.7Kbps,10,
2196.841,19.427,1,7,492.383,246.191,2,17520,18732776,23.7Kbps,10,
2196.941,19.527,1,7,492.383,246.191,2,17520,18949976,23.7Kbps,10,
2197.041,19.627,1,7,492.383,246.191,2,17520,19158488,23.7Kbps,10,
2197.141,19.727,1,7,492.383,246.191,2,17520,19375688,23.7Kbps,10,
2197.241,19.828,1,7,492.383,246.191,2,17520,19588544,23.7Kbps,10,
2197.341,19.928,1,7,492.383,246.191,2,17520,19782576,23.7Kbps,10,
2197.441,20.028,1,7,492.383,246.191,2,17520,19923032,23.7Kbps,10,
2197.541,20.128,1,7,492.383,246.191,2,17520,20079416,23.7Kbps,10,
2197.642,20.228,1,7,492.383,246.191,2,17520,20224216,23.7Kbps,10,
2197.742,20.328,1,7,492.383,246.191,2,17520,21179896,23.7Kbps,10,
2197.842,20.428,1,7,492.383,246.191,2,17520,21298632,23.7Kbps,10,
2197.942,20.529,1,7,492.383,246.191,2,17520,21417368,23.7Kbps,10,
2198.042,20.629,1,7,492.383,246.191,2,17520,21537552,23.7Kbps,10,
2198.142,20.729,1,7,492.383,246.191,2,17520,21657736,23.7Kbps,10,
2198.242,20.829,1,7,492.383,246.191,3,18980,21776472,23.7Kbps,10,
2198.342,20.929,1,7,492.383,246.191,3,18980,21896656,23.7Kbps,10,
2198.443,21.029,1,7,492.383,246.191,3,18980,22016840,23.7Kbps,10,
2198.543,21.129,1,7,492.383,246.191,3,18980,22135576,23.7Kbps,10,
2198.643,21.229,1,7,492.383,246.191,3,18980,22255760,23.7Kbps,10,
2198.743,21.329,1,7,492.383,246.191,3,18980,22375944,23.7Kbps,10,
2198.843,21.430,1,7,492.383,246.191,3,18980,22494680,23.7Kbps,10,
2198.943,21.530,1,7,492.383,246.191,3,18980,22614864,23.7Kbps,10,
2199.043,21.630,1,7,492.383,246.191,3,18980,22735048,23.7Kbps,10,
2199.143,21.730,1,7,492.383,246.191,3,18980,22853784,23.7Kbps,10,
2199.244,21.830,1,7,492.383,246.191,3,18980,22973968,23.7Kbps,10,
2199.344,21.930,1,7,492.383,246.191,3,18980,23092704,23.7Kbps,10,
2199.444,22.030,1,7,492.383,246.191,3,18980,23211440,23.7Kbps,10,
2199.544,22.130,1,7,492.383,246.191,3,18980,23331624,23.7Kbps,10,
2199.644,22.230,1,7,492.383,246.191,3,18980,23448912,23.7Kbps,10,
2199.744,22.331,1,7,492.383,246.191,3,18980,23569096,23.7Kbps,10,
2199.844,22.431,1,7,492.383,246.191,3,18980,23690728,23.7Kbps,10,
2199.945,22.531,1,7,492.383,246.191,3,18980,23810912,23.7Kbps,10,
2200.045,22.631,1,7,492.383,246.191,3,18980,23931096,23.7Kbps,10,
2200.145,22.731,1,7,492.383,246.191,3,18980,24049832,23.7Kbps,10,
2200.245,22.831,1,7,492.383,246.191,3,18980,24168568,23.7Kbps,10,
2200.345,22.932,1,7,492.383,246.191,3,18980,24288752,23.7Kbps,10,
2200.445,23.032,1,7,492.383,246.191,3,18980,24407488,23.7Kbps,10,
2200.545,23.132,1,7,492.383,246.191,3,18980,24526224,23.7Kbps,10,
2200.645,23.232,1,7,492.383,246.191,3,18980,24646408,23.7Kbps,10,
2200.746,23.332,1,7,492.383,246.191,3,18980,24766592,23.7Kbps,10,
2200.846,23.432,1,7,492.383,246.191,3,18980,24888224,23.7Kbps,10,
2200.946,23.532,1,7,492.383,246.191,3,18980,25005512,23.7Kbps,10,
2201.046,23.632,1,7,492.383,246.191,3,18980,25127144,23.7Kbps,10,
2201.146,23.733,1,7,492.383,246.191,3,18980,25245880,23.7Kbps,10,
2201.246,23.833,1,7,492.383,246.191,3,18980,25319728,23.7Kbps,10,
2201.346,23.933,1,7,492.383,246.191,3,18980,25319728,23.7Kbps,10,
2201.446,24.033,1,7,492.383,246.191,3,18980,25319728,23.7Kbps,10,
2201.547,24.133,1,7,492.383,246.191,3,18980,25319728,23.7Kbps,10,
2201.647,24.233,1,7,492.383,246.191,3,18980,25319728,23.7Kbps,10,
2201.747,24.333,1,7,492.383,246.191,3,18980,25319728,23.7Kbps,10,
2201.847,24.433,1,7,492.383,246.191,3,18980,25319728,23.7Kbps,10,
2201.947,24.534,1,7,492.383,246.191,3,18980,25319728,23.7Kbps,10,
2202.047,24.634,1,7,492.383,246.191,3,18980,25319728,23.7Kbps,10,
2202.147,24.734,1,7,492.383,246.191,3,18980,25319728,23.7Kbps,10,
2202.248,24.834,1,7,492.383,246.191,3,18980,25319728,23.7Kbps,10,
2202.348,24.934,1,7,492.383,246.191,3,18980,25319728,23.7Kbps,10,
2202.448,25.034,1,7,492.383,246.191,3,18980,25319728,23.7Kbps,10,
2202.548,25.134,1,7,492.383,246.191,3,18980,25484800,23.7Kbps,10,
2202.648,25.235,1,7,492.383,246.191,3,18980,25668696,23.7Kbps,10,
2202.748,25.335,1,7,492.383,246.191,3,18980,25841008,23.7Kbps,10,
2202.848,25.435,1,7,492.383,246.191,3,18980,26022008,23.7Kbps,10,
2202.948,25.535,1,7,492.383,246.191,3,18980,26223280,23.7Kbps,10,
2203.049,25.635,1,7,492.383,246.191,3,18980,26407176,23.7Kbps,10,
2203.149,25.735,1,7,492.383,246.191,3,18980,26588176,23.7Kbps,10,
2203.249,25.835,1,7,492.383,246.191,3,18980,26763384,23.7Kbps,10,
2203.349,25.936,1,7,492.383,246.191,3,18980,26879224,23.7Kbps,10,
2203.449,26.036,1,7,492.383,246.191,3,18980,27998528,23.7Kbps,10,
2203.549,26.136,1,7,492.383,246.191,3,18980,28117264,23.7Kbps,10,
2203.649,26.236,1,7,492.383,246.191,3,18980,28238896,23.7Kbps,10,
