timestamp,elapsed_s,sent_bytes,sent_pkts,dropped,overlimits,backlog_bytes,backlog_pkts
3775.386,11.116,10710556,7082,0,18097,646478,427
3775.486,11.217,10836218,7165,0,18308,652534,431
3775.586,11.317,10960366,7247,0,18516,658590,435
3775.686,11.417,11084514,7329,0,18723,660104,436
3775.786,11.517,11211690,7413,0,18947,697954,461
3775.886,11.617,11335838,7495,0,19166,707038,467
3775.986,11.717,11459986,7577,0,19374,713094,471
3776.087,11.817,11585648,7660,0,19584,717636,474
3776.187,11.917,11711310,7743,0,19797,726720,480
3776.287,12.018,11835458,7825,0,20003,728234,481
3776.387,12.118,11961120,7908,0,20225,767598,507
3776.487,12.218,12086782,7991,0,20449,,
3776.587,12.318,12210930,8073,0,20656,778196,514
3776.687,12.418,12336592,8156,0,20868,788794,521
3776.787,12.518,12462254,8239,0,21078,793336,524
3776.888,12.618,12586402,8321,0,21287,799392,528
3776.988,12.718,12712064,8404,0,21487,,
3777.088,12.819,12836212,8486,0,21730,873578,577
3777.188,12.919,12961874,8569,0,21948,879634,581
3777.288,13.019,13087536,8652,0,22158,885690,585
3777.388,13.119,13213198,8735,0,22368,890232,588
3777.488,13.219,13337346,8817,0,22578,902344,596
3777.588,13.319,13463008,8900,0,22791,914456,604
3777.689,13.419,13587156,8982,0,22997,915970,605
3777.789,13.519,13712818,9065,0,23238,1014380,670
3777.889,13.620,13838480,9148,0,23477,1068884,706
3777.989,13.720,13962628,9230,0,23690,1087052,718
3778.089,13.820,14088290,9313,0,23905,1103706,729
3778.189,13.920,14213952,9396,0,24120,1123388,742
3778.289,14.020,14338100,9478,0,24332,1141556,754
3778.389,14.120,14463762,9561,0,24545,1155182,763
3778.490,14.220,14589424,9644,0,24741,1118846,739
3778.590,14.320,14715086,9727,0,24990,1241480,820
3778.690,14.421,14839234,9809,0,25238,1356544,896
3778.790,14.521,14964896,9892,0,25485,1412562,933
3778.890,14.621,15089044,9974,0,25709,1439814,951
3778.990,14.721,15214706,10057,0,25925,1462524,966
3779.090,14.821,15340368,10140,0,26141,1485234,981
3779.190,14.921,15464516,10222,0,26356,1512486,999
3779.290,15.021,15590178,10305,15,26573,,
3779.391,15.121,15715840,10388,31,26789,1514000,1000
3779.491,15.221,15843016,10472,38,26991,1474636,974
3779.591,15.322,15967164,10554,40,27205,1498860,990
3779.691,15.422,16092826,10637,46,27421,1514000,1000
3779.791,15.522,16218488,10720,59,27636,1494318,987
3779.891,15.622,16341122,10801,66,27862,1509458,997
3779.991,15.722,16466784,10884,93,28098,1512486,999
3780.091,15.822,16590932,10966,117,28317,,
3780.192,15.922,16716594,11049,137,28535,1514000,1000
3780.292,16.022,16842256,11132,159,28755,1514000,1000
3780.392,16.123,16967918,11215,179,28974,1514000,1000
3780.492,16.223,17092066,11297,195,29192,1506430,995
3780.592,16.323,17217728,11380,195,29416,1468580,970
3780.692,16.423,17344904,11464,195,29643,1430730,945
3780.792,16.523,17470566,11547,195,29843,1403478,927
3780.893,16.623,17594714,11629,195,30052,1389852,918
3780.993,16.723,17718862,11711,195,30261,1386824,916
3781.093,16.824,17844524,11794,195,30498,1420132,938
3781.193,16.924,17968672,11876,195,30708,1388338,917
3781.293,17.024,18092820,11958,195,30947,1409534,931
3781.393,17.124,18218482,12041,195,31171,1371684,906
3781.493,17.224,18342630,12123,195,31393,1335348,882
3781.593,17.324,18468292,12206,195,31642,1335348,882
3781.694,17.424,18593954,12289,195,31890,1333834,881
3781.794,17.524,18718102,12371,195,32162,1411048,932
3781.894,17.624,18846792,12456,195,32412,1403478,927
3781.994,17.725,18970940,12538,195,32618,1392880,920
3782.094,17.825,19098116,12622,195,32835,1397422,923
3782.194,17.925,19220750,12703,195,33038,1379254,911
3782.294,18.025,19344898,12785,195,33265,1401964,926
3782.394,18.125,19472074,12869,195,33498,1418618,937
3782.494,18.225,19594708,12950,195,33727,1411048,932
3782.595,18.325,19720370,13033,195,33985,1441328,952
3782.695,18.425,19844518,13115,195,34232,1444356,954
3782.795,18.526,19970180,13198,195,34480,1442842,953
3782.895,18.626,20095842,13281,195,34727,1442842,953
3782.995,18.726,20221504,13364,195,34976,1447384,956
3783.095,18.826,20347166,13447,195,35204,1418618,937
3783.195,18.926,20472828,13530,195,35422,1424674,941
3783.295,19.026,20598490,13613,195,35631,1417104,936
3783.396,19.126,20722638,13695,195,35852,1433758,947
3783.496,19.226,20845272,13776,195,36070,1445870,955
3783.596,19.327,20973962,13861,195,36309,1461010,965
3783.696,19.427,21096596,13942,195,36536,1471608,972
3783.796,19.527,21220744,14024,195,36789,1512486,999
3783.896,19.627,21346406,14107,200,37037,1514000,1000
3783.996,19.727,21470554,14189,208,37284,,
3784.096,19.827,21597730,14273,216,37536,,
3784.196,19.927,21721878,14355,223,37781,1514000,1000
3784.297,20.027,21850568,14440,229,38026,1498860,990
3784.397,20.127,21973202,14521,229,38227,1470094,971
3784.497,20.228,22097350,14603,229,38443,1492804,986
3784.597,20.328,22224526,14687,238,38677,,
3784.697,20.428,22350188,14770,243,38895,1507944,996
3784.797,20.528,22474336,14852,263,39127,1506430,995
3784.897,20.628,22599998,14935,266,39358,1504916,994
3784.997,20.728,22722632,15016,279,39590,1503402,993
3785.098,20.828,22848294,15099,289,39842,1514000,1000
3785.198,20.928,22972442,15181,289,40064,1477664,976
3785.298,21.029,23098104,15264,289,40288,1439814,951
3785.398,21.129,23223766,15347,289,40512,1401964,926
3785.498,21.229,23349428,15430,289,40736,1364114,901
3785.598,21.329,23476604,15514,289,40943,1300526,859
3785.698,21.429,23597724,15594,289,41147,1300526,859
3785.798,21.529,23724900,15678,289,41364,1309610,865
3785.899,21.629,23849048,15760,289,41588,,
3785.999,21.729,23976224,15844,289,41812,1344432,888
3786.099,21.830,24098858,15925,289,42040,1368656,904
3786.199,21.930,24224520,16008,289,42262,1358058,897
3786.299,22.030,24350182,16091,289,42503,,
3786.399,22.130,24475844,16174,289,42765,1411048,932
3786.499,22.230,24601506,16257,289,43013,1409534,931
3786.599,22.330,24725654,16339,289,43258,1408020,930
3786.700,22.430,24851316,16422,289,43497,1395908,922
