timestamp,elapsed_s,sent_bytes,sent_pkts,dropped,overlimits,backlog_bytes,backlog_pkts
53510.606,11.117,10717968,7084,9,18170,112036,74
53510.707,11.217,10843630,7167,9,18379,112036,74
53510.807,11.317,10969292,7250,9,18587,112036,74
53510.907,11.417,11094954,7333,9,18796,110522,73
53511.007,11.517,11219102,7415,9,19003,112036,74
53511.107,11.617,11344764,7498,9,19212,112036,74
53511.207,11.717,11468912,7580,9,19419,113550,75
53511.307,11.818,11594574,7663,9,19629,115064,76
53511.407,11.918,11720236,7746,9,19838,116578,77
53511.508,12.018,11844384,7828,9,20045,116578,77
53511.608,12.118,11970046,7911,9,20255,118092,78
53511.708,12.218,12095708,7994,9,20463,118092,78
53511.808,12.318,12221370,8077,9,20673,119606,79
53511.908,12.418,12345518,8159,9,20879,119606,79
53512.008,12.519,12471180,8242,9,21088,121120,80
53512.108,12.619,12595328,8324,9,21295,124148,82
53512.209,12.719,12722504,8408,9,21506,125662,83
53512.309,12.819,12846652,8490,9,21713,127176,84
53512.409,12.919,12972314,8573,9,21921,127176,84
53512.509,13.019,13096462,8655,9,22128,130204,86
53512.609,13.119,13222124,8738,9,22338,133232,88
53512.709,13.220,13347786,8821,9,22546,133232,88
53512.809,13.320,13474962,8905,9,22758,136260,90
53512.910,13.420,13597596,8986,9,22962,137774,91
53513.010,13.520,13723258,9069,9,23170,137774,91
53513.110,13.620,13848920,9152,12,23380,137774,91
53513.210,13.720,13973068,9234,14,23594,127176,84
53513.310,13.820,14098730,9317,14,23817,87812,58
53513.410,13.921,14222878,9399,14,24058,81756,54
53513.510,14.021,14348540,9482,14,24284,83270,55
53513.610,14.121,14474202,9565,14,24494,87812,58
53513.711,14.221,14599864,9648,14,24704,92354,61
53513.811,14.321,14724012,9730,14,24910,93868,62
53513.911,14.421,14849674,9813,14,25120,98410,65
53514.011,14.521,14975336,9896,14,25330,101438,67
53514.111,14.621,15099484,9978,14,25537,104466,69
53514.211,14.721,15223632,10060,14,25744,109008,72
53514.311,14.822,15349294,10143,14,25953,110522,73
53514.412,14.922,15474956,10226,14,26163,115064,76
53514.512,15.022,15599104,10308,14,26369,115064,76
53514.612,15.122,15726280,10392,14,26581,118092,78
53514.712,15.222,15850428,10474,14,26787,118092,78
53514.812,15.322,15976090,10557,14,26996,121120,80
53514.912,15.422,16101752,10640,14,27206,122634,81
53515.012,15.523,16225900,10722,14,27414,125662,83
53515.112,15.623,16350048,10804,14,27621,128690,85
53515.213,15.723,16475710,10887,14,27830,130204,86
53515.313,15.823,16601372,10970,14,28039,131718,87
53515.413,15.923,16727034,11053,14,28247,131718,87
53515.513,16.023,16852696,11136,14,28456,133232,88
53515.613,16.123,16976844,11218,14,28663,136260,90
53515.713,16.223,17102506,11301,14,28871,134746,89
53515.813,16.324,17228168,11384,14,29081,139288,92
53515.913,16.424,17352316,11466,14,29287,139288,92
53516.014,16.524,17477978,11549,15,29496,139288,92
53516.114,16.624,17603640,11632,16,29705,137774,91
53516.214,16.724,17729302,11715,16,29928,102952,68
53516.314,16.824,17853450,11797,16,30158,78728,52
53516.414,16.924,17979112,11880,16,30386,78728,52
53516.514,17.025,18103260,11962,16,30593,81756,54
53516.614,17.125,18227408,12044,16,30801,84784,56
53516.714,17.225,18353070,12127,16,31011,86298,57
53516.815,17.325,18478732,12210,16,31222,89326,59
53516.915,17.425,18604394,12293,16,31432,92354,61
53517.015,17.525,18730056,12376,16,31641,90840,60
53517.115,17.625,18854204,12458,16,31849,92354,61
53517.215,17.725,18979866,12541,16,32060,93868,62
53517.315,17.825,19105528,12624,16,32270,95382,63
53517.415,17.926,19229676,12706,16,32478,98410,65
53517.515,18.026,19355338,12789,16,32688,99924,66
53517.616,18.126,19479486,12871,16,32895,101438,67
53517.716,18.226,19605148,12954,16,33104,99924,66
53517.816,18.326,19730810,13037,16,33314,104466,69
53517.916,18.426,19854958,13119,16,33521,104466,69
53518.016,18.526,19980620,13202,16,33731,105980,70
53518.116,18.627,20106282,13285,16,33940,107494,71
53518.216,18.727,20230430,13367,16,34146,105980,70
53518.317,18.827,20356092,13450,16,34356,109008,72
53518.417,18.927,20481754,13533,16,34564,107494,71
53518.517,19.027,20605902,13615,16,34770,107494,71
53518.617,19.127,20731564,13698,16,34980,110522,73
53518.717,19.227,20857226,13781,16,35188,109008,72
53518.817,19.327,20982888,13864,16,35397,109008,72
53518.917,19.428,21107036,13946,16,35604,109008,72
53519.017,19.528,21231184,14028,16,35810,109008,72
53519.118,19.628,21356846,14111,16,36019,107494,71
53519.218,19.728,21482508,14194,16,36229,110522,73
53519.318,19.828,21608170,14277,16,36437,107494,71
53519.418,19.928,21733832,14360,16,36646,107494,71
53519.518,20.028,21857980,14442,16,36853,109008,72
53519.618,20.129,21982128,14524,16,37060,110522,73
53519.718,20.229,22107790,14607,16,37269,110522,73
53519.819,20.329,22233452,14690,16,37478,110522,73
53519.919,20.429,22359114,14773,16,37687,109008,72
53520.019,20.529,22483262,14855,16,37893,109008,72
53520.119,20.629,22608924,14938,16,38102,109008,72
53520.219,20.729,22734586,15021,16,38312,110522,73
53520.319,20.830,22860248,15104,16,38520,109008,72
53520.419,20.930,22984396,15186,16,38727,109008,72
53520.519,21.030,23110058,15269,16,38936,109008,72
53520.620,21.130,23235720,15352,16,39145,109008,72
53520.720,21.230,23359868,15434,16,39352,110522,73
53520.820,21.330,23485530,15517,16,39561,110522,73
53520.920,21.430,23609678,15599,16,39767,109008,72
53521.020,21.530,23735340,15682,16,39976,109008,72
53521.120,21.631,23861002,15765,16,40185,109008,72
53521.220,21.731,23985150,15847,16,40392,109008,72
53521.321,21.831,24110812,15930,16,40601,110522,73
53521.421,21.931,24236474,16013,16,40810,112036,74
53521.521,22.031,24360622,16095,16,41016,112036,74
53521.621,22.131,24486284,16178,16,41224,109008,72
53521.721,22.231,24610432,16260,16,41431,112036,74
53521.821,22.331,24736094,16343,16,41640,110522,73
53521.921,22.432,24861756,16426,16,41850,113550,75
53522.021,22.532,24987418,16509,16,42059,113550,75
53522.122,22.632,25113080,16592,16,42268,112036,74
53522.222,22.732,25235714,16673,16,42473,115064,76
53522.322,22.832,25362890,16757,16,42686,118092,78
53522.422,22.932,25487038,16839,16,42892,118092,78
53522.522,23.032,25614214,16923,16,43103,115064,76
53522.622,23.133,25738362,17005,16,43311,119606,79
53522.722,23.233,25864024,17088,16,43520,119606,79
53522.823,23.333,25989686,17171,16,43729,119606,79
53522.923,23.433,26113834,17253,16,43937,124148,82
53523.023,23.533,26237982,17335,16,44143,122634,81
53523.123,23.633,26363644,17418,16,44353,127176,84
53523.223,23.733,26489306,17501,16,44561,125662,83
53523.323,23.834,26614968,17584,16,44770,128690,85
53523.423,23.934,26739116,17666,16,44978,133232,88
53523.524,24.034,26864778,17749,16,45185,130204,86
53523.624,24.134,26990440,17832,16,45395,134746,89
53523.724,24.234,27114588,17914,16,45603,139288,92
53523.824,24.334,27240250,17997,17,45811,137774,91
53523.924,24.434,27365912,18080,19,46020,136260,90
53524.024,24.534,27490060,18162,20,46235,118092,78
53524.124,24.635,27615722,18245,20,46459,80242,53
53524.225,24.735,27739870,18327,20,46703,80242,53
53524.325,24.835,27865532,18410,20,46912,83270,55
53524.425,24.935,27991194,18493,20,47122,87812,58
53524.525,25.035,28116856,18576,20,47331,89326,59
53524.625,25.135,28241004,18658,20,47539,95382,63
53524.725,25.235,28366666,18741,20,47749,98410,65
53524.825,25.336,28492328,18824,20,47958,101438,67
53524.925,25.436,28617990,18907,20,48166,101438,67
53525.026,25.536,28742138,18989,20,48374,107494,71
53525.126,25.636,28867800,19072,20,48584,110522,73
53525.226,25.736,28991948,19154,20,48790,112036,74
53525.326,25.836,29117610,19237,20,48999,113550,75
53525.426,25.936,29243272,19320,20,49209,115064,76
53525.526,26.037,29368934,19403,20,49419,119606,79
53525.626,26.137,29493082,19485,20,49626,119606,79
53525.726,26.237,29617230,19567,20,49834,122634,81
53525.827,26.337,29744406,19651,20,50046,125662,83
53525.927,26.437,29868554,19733,20,50252,124148,82
53526.027,26.537,29994216,19816,20,50464,130204,86
53526.127,26.637,30118364,19898,20,50671,133232,88
53526.227,26.737,30244026,19981,20,50880,133232,88
53526.327,26.838,30369688,20064,20,51089,131718,87
53526.427,26.938,30495350,20147,20,51298,133232,88
53526.527,27.038,30619498,20229,20,51505,134746,89
53526.628,27.138,30745160,20312,20,51714,136260,90
53526.728,27.238,30869308,20394,20,51922,139288,92
53526.828,27.338,30994970,20477,20,52131,137774,91
53526.928,27.438,31119118,20559,21,52338,137774,91
53527.028,27.538,31246294,20643,22,52551,136260,90
53527.128,27.639,31370442,20725,22,52772,98410,65
53527.228,27.739,31494590,20807,22,53004,77214,51
53527.328,27.839,31621766,20891,22,53243,77214,51
53527.429,27.939,31747428,20974,22,53453,81756,54
53527.529,28.039,31870062,21055,22,53658,86298,57
53527.629,28.139,31995724,21138,22,53867,84784,56
53527.729,28.239,32121386,21221,22,54077,89326,59
53527.829,28.339,32247048,21304,22,54286,90840,60
53527.929,28.440,32372710,21387,22,54495,93868,62
53528.029,28.540,32496858,21469,22,54701,93868,62
53528.130,28.640,32622520,21552,22,54910,93868,62
53528.230,28.740,32748182,21635,22,55119,96896,64
53528.330,28.840,32873844,21718,22,55328,98410,65
53528.430,28.940,32996478,21799,22,55532,99924,66
53528.530,29.040,33122140,21882,22,55741,101438,67
53528.630,29.140,33247802,21965,22,55950,102952,68
53528.730,29.241,33373464,22048,22,56158,102952,68
53528.830,29.341,33497612,22130,22,56364,102952,68
53528.931,29.441,33623274,22213,22,56574,105980,70
53529.031,29.541,33748936,22296,22,56782,105980,70
53529.131,29.641,33873084,22378,22,56988,105980,70
53529.231,29.741,33998746,22461,22,57197,107494,71
53529.331,29.841,34124408,22544,22,57406,107494,71
53529.431,29.941,34250070,22627,22,57615,107494,71
53529.531,30.042,34374218,22709,22,57822,109008,72
53529.631,30.142,34499880,22792,22,58032,110522,73
53529.732,30.242,34624028,22874,22,58237,107494,71
53529.832,30.342,34749690,22957,22,58447,109008,72
